cam,x_new,y_new,date,time,effort,year,new_name,new_name2
K6,-1874026.4865417993,636563.6014167812,2018-07-21,13:48:00,92,2018,Hiker hiker,Hiker hiker
I6,-1879235.8873243588,639314.0899803583,2018-07-21,11:20:00,92,2018,Hiker hiker,Hiker hiker
K10,-1880085.1728476242,627354.087311672,2018-07-21,23:37:00,92,2018,Ursus arctos,Ursus arctos
G9,-1888376.2820611706,633876.6078679156,2018-07-21,11:28:00,77,2018,Canis familiaris,Canis spp
G9,-1888376.2820611706,633876.6078679156,2018-07-21,14:26:00,77,2018,Canis familiaris,Canis spp
I10,-1884265.0367646962,629143.7133626777,2018-07-21,15:48:00,92,2018,Canis familiaris,Canis spp
F8,-1888851.6045534015,638355.2956252526,2018-07-21,13:50:00,92,2018,Canis familiaris,Canis spp
F8,-1888851.6045534015,638355.2956252526,2018-07-21,12:27:00,92,2018,Canis familiaris,Canis spp
G9,-1888376.2820611706,633876.6078679156,2018-07-21,11:30:00,77,2018,Canis familiaris,Canis spp
F8,-1888851.6045534015,638355.2956252526,2018-07-21,13:49:00,92,2018,Canis familiaris,Canis spp
G9,-1888376.2820611706,633876.6078679156,2018-07-21,14:25:00,77,2018,Canis familiaris,Canis spp
G6,-1884460.7982157522,642059.625344387,2018-07-21,16:48:00,92,2018,Tamias amoenus,Tamias amoenus
F9,-1889399.5552974949,636635.0375103795,2018-07-21,18:50:00,85,2018,Car truck,Car truck
K6,-1874026.4865417993,636563.6014167812,2018-07-21,20:27:00,92,2018,Car truck,Car truck
K9,-1878172.7829805887,629671.5582863988,2018-07-21,11:57:00,92,2018,Car truck,Car truck
K9,-1878172.7829805887,629671.5582863988,2018-07-21,16:25:00,92,2018,Car truck,Car truck
K6,-1874026.4865417993,636563.6014167812,2018-07-21,12:14:00,92,2018,Car truck,Car truck
K9,-1878172.7829805887,629671.5582863988,2018-07-21,12:27:00,92,2018,Car truck,Car truck
K6,-1874026.4865417993,636563.6014167812,2018-07-21,09:10:00,92,2018,Car truck,Car truck
K6,-1874026.4865417993,636563.6014167812,2018-07-21,20:24:00,92,2018,Car truck,Car truck
K6,-1874026.4865417993,636563.6014167812,2018-07-21,16:35:00,92,2018,Car truck,Car truck
C9,-1896888.6567229314,639093.6407205765,2018-07-21,17:09:00,92,2018,Car truck,Car truck
K6,-1874026.4865417993,636563.6014167812,2018-07-21,16:36:00,92,2018,Car truck,Car truck
C9,-1896888.6567229314,639093.6407205765,2018-07-21,18:29:00,92,2018,Car truck,Car truck
K6,-1874026.4865417993,636563.6014167812,2018-07-21,16:33:00,92,2018,Car truck,Car truck
K6,-1874026.4865417993,636563.6014167812,2018-07-21,18:20:00,92,2018,Car truck,Car truck
F9,-1889399.5552974949,636635.0375103795,2018-07-21,16:53:00,85,2018,Car truck,Car truck
K6,-1874026.4865417993,636563.6014167812,2018-07-21,10:51:00,92,2018,Car truck,Car truck
J5,-1875159.5585964972,642408.1997642863,2018-07-21,19:02:00,92,2018,Ursus americanus,Ursus americanus
J10,-1881759.1968228663,628882.6741286333,2018-07-21,19:26:00,92,2018,Ursus americanus,Ursus americanus
J5,-1875159.5585964972,642408.1997642863,2018-07-21,19:01:00,92,2018,Ursus americanus,Ursus americanus
K3,-1870375.3709422285,645060.1600689597,2018-07-21,06:47:00,92,2018,Ursus americanus,Ursus americanus
I5,-1878258.2387275186,642985.5724553071,2018-07-22,23:34:00,92,2018,Canis lupus,Canis spp
G7,-1884006.846809933,638999.3152451745,2018-07-22,04:50:00,92,2018,Canis lupus,Canis spp
C9,-1896888.6567229314,639093.6407205765,2018-07-22,00:24:00,92,2018,Lepus americanus,Lepus americanus
C9,-1896888.6567229314,639093.6407205765,2018-07-22,05:31:00,92,2018,Lepus americanus,Lepus americanus
C9,-1896888.6567229314,639093.6407205765,2018-07-22,05:35:00,92,2018,Lepus americanus,Lepus americanus
C9,-1896888.6567229314,639093.6407205765,2018-07-22,08:59:00,92,2018,Lepus americanus,Lepus americanus
C9,-1896888.6567229314,639093.6407205765,2018-07-22,08:56:00,92,2018,Lepus americanus,Lepus americanus
C9,-1896888.6567229314,639093.6407205765,2018-07-22,05:32:00,92,2018,Lepus americanus,Lepus americanus
K3,-1870375.3709422285,645060.1600689597,2018-07-22,23:45:00,92,2018,Lepus americanus,Lepus americanus
F5,-1884137.0007764185,646631.5284275621,2018-07-22,04:24:00,92,2018,Lepus americanus,Lepus americanus
C9,-1896888.6567229314,639093.6407205765,2018-07-22,05:30:00,92,2018,Lepus americanus,Lepus americanus
C9,-1896888.6567229314,639093.6407205765,2018-07-22,05:38:00,92,2018,Lepus americanus,Lepus americanus
L7,-1872993.2160311283,634705.0133389881,2018-07-22,00:19:00,92,2018,Lepus americanus,Lepus americanus
C9,-1896888.6567229314,639093.6407205765,2018-07-22,08:51:00,92,2018,Lepus americanus,Lepus americanus
C9,-1896888.6567229314,639093.6407205765,2018-07-22,05:29:00,92,2018,Lepus americanus,Lepus americanus
C9,-1896888.6567229314,639093.6407205765,2018-07-22,05:25:00,92,2018,Lepus americanus,Lepus americanus
B6,-1894767.1948375348,649227.4085230702,2018-07-22,23:56:00,92,2018,Lepus americanus,Lepus americanus
C9,-1896888.6567229314,639093.6407205765,2018-07-22,05:33:00,92,2018,Lepus americanus,Lepus americanus
I10,-1884265.0367646962,629143.7133626777,2018-07-22,14:24:00,92,2018,Quad side_by_side,Quad side_by_side
L8,-1874783.5080563782,631765.9352517298,2018-07-22,09:10:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
E6,-1888275.3463901759,644761.3461130343,2018-07-22,21:59:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
H4,-1878684.7267273453,647702.3284338174,2018-07-22,21:29:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
H4,-1878684.7267273453,647702.3284338174,2018-07-22,21:34:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
E6,-1888275.3463901759,644761.3461130343,2018-07-22,21:56:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
K4,-1871738.779842887,642413.4576262542,2018-07-22,06:17:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
E6,-1888275.3463901759,644761.3461130343,2018-07-22,20:26:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
D5,-1887547.8106984356,650107.401196594,2018-07-22,10:51:00,31,2018,Odocoileus hemionus,Odocoileus hemionus
K6,-1874026.4865417993,636563.6014167812,2018-07-22,07:33:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
J8,-1878930.2975682316,635002.3583214773,2018-07-22,06:21:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
L8,-1874783.5080563782,631765.9352517298,2018-07-22,11:00:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
C9,-1896888.6567229314,639093.6407205765,2018-07-22,08:03:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
F8,-1888851.6045534015,638355.2956252526,2018-07-22,00:10:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
H4,-1878684.7267273453,647702.3284338174,2018-07-22,21:30:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
H10,-1886142.3693832452,631694.058865531,2018-07-22,08:29:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
H3,-1875835.4230567308,650568.5849006097,2018-07-22,07:59:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
H3,-1875835.4230567308,650568.5849006097,2018-07-22,00:30:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
E6,-1888275.3463901759,644761.3461130343,2018-07-22,22:05:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
D5,-1887547.8106984356,650107.401196594,2018-07-22,07:45:00,31,2018,Odocoileus hemionus,Odocoileus hemionus
D5,-1887547.8106984356,650107.401196594,2018-07-22,08:49:00,31,2018,Odocoileus hemionus,Odocoileus hemionus
F8,-1888851.6045534015,638355.2956252526,2018-07-22,19:40:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
E6,-1888275.3463901759,644761.3461130343,2018-07-22,21:58:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
G9,-1888376.2820611706,633876.6078679156,2018-07-22,05:59:00,77,2018,Odocoileus hemionus,Odocoileus hemionus
H4,-1878684.7267273453,647702.3284338174,2018-07-22,21:28:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
I10,-1884265.0367646962,629143.7133626777,2018-07-22,14:24:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
E7,-1888580.1642702243,641555.7355434144,2018-07-22,06:30:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
K3,-1870375.3709422285,645060.1600689597,2018-07-22,05:46:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
J9,-1880270.5356607728,631791.3151625049,2018-07-22,07:29:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
E6,-1888275.3463901759,644761.3461130343,2018-07-22,21:57:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
K6,-1874026.4865417993,636563.6014167812,2018-07-22,07:32:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
J8,-1878930.2975682316,635002.3583214773,2018-07-22,06:22:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
F6,-1885529.9926724087,645388.7828229454,2018-07-22,10:14:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
E4,-1885393.6157591105,648636.1642388859,2018-07-22,11:28:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
L8,-1874783.5080563782,631765.9352517298,2018-07-22,10:31:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
G7,-1884006.846809933,638999.3152451745,2018-07-22,12:55:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
E8,-1890218.7777810004,638798.9033110474,2018-07-22,09:03:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
G6,-1884460.7982157522,642059.625344387,2018-07-22,03:43:00,92,2018,Mouse spp,Mouse spp
B6,-1894767.1948375348,649227.4085230702,2018-07-22,03:18:00,92,2018,Mouse spp,Mouse spp
D7,-1890238.6968119761,644822.9866309385,2018-07-22,23:48:00,92,2018,Mouse spp,Mouse spp
J10,-1881759.1968228663,628882.6741286333,2018-07-22,16:02:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
B6,-1894767.1948375348,649227.4085230702,2018-07-22,09:38:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
G7,-1884006.846809933,638999.3152451745,2018-07-22,14:34:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I6,-1879235.8873243588,639314.0899803583,2018-07-22,10:11:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
K3,-1870375.3709422285,645060.1600689597,2018-07-22,09:17:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
K5,-1872647.1620192383,639616.7017645413,2018-07-22,08:05:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
C6,-1892782.5116461962,646476.883880767,2018-07-22,20:37:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
G6,-1884460.7982157522,642059.625344387,2018-07-22,20:24:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
G7,-1884006.846809933,638999.3152451745,2018-07-22,20:05:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
J9,-1880270.5356607728,631791.3151625049,2018-07-22,07:12:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
G7,-1884006.846809933,638999.3152451745,2018-07-22,19:39:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
G7,-1884006.846809933,638999.3152451745,2018-07-22,20:07:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
G7,-1884006.846809933,638999.3152451745,2018-07-22,16:05:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
C6,-1892782.5116461962,646476.883880767,2018-07-22,12:04:00,92,2018,Mountain biker,Mountain biker
C6,-1892782.5116461962,646476.883880767,2018-07-22,10:36:00,92,2018,Mountain biker,Mountain biker
C6,-1892782.5116461962,646476.883880767,2018-07-22,18:28:00,92,2018,Mountain biker,Mountain biker
G9,-1888376.2820611706,633876.6078679156,2018-07-22,10:06:00,77,2018,Mountain biker,Mountain biker
I6,-1879235.8873243588,639314.0899803583,2018-07-22,10:59:00,92,2018,Mountain biker,Mountain biker
G6,-1884460.7982157522,642059.625344387,2018-07-22,12:42:00,92,2018,Mountain biker,Mountain biker
D7,-1890238.6968119761,644822.9866309385,2018-07-22,11:08:00,92,2018,Mountain biker,Mountain biker
B6,-1894767.1948375348,649227.4085230702,2018-07-22,13:27:00,92,2018,Mountain biker,Mountain biker
F8,-1888851.6045534015,638355.2956252526,2018-07-22,13:32:00,92,2018,Mountain biker,Mountain biker
D7,-1890238.6968119761,644822.9866309385,2018-07-22,18:48:00,92,2018,Mountain biker,Mountain biker
D7,-1890238.6968119761,644822.9866309385,2018-07-22,14:43:00,92,2018,Mountain biker,Mountain biker
F8,-1888851.6045534015,638355.2956252526,2018-07-22,13:49:00,92,2018,Mountain biker,Mountain biker
G9,-1888376.2820611706,633876.6078679156,2018-07-22,15:58:00,77,2018,Mountain biker,Mountain biker
I6,-1879235.8873243588,639314.0899803583,2018-07-22,11:55:00,92,2018,Mountain biker,Mountain biker
F8,-1888851.6045534015,638355.2956252526,2018-07-22,13:30:00,92,2018,Mountain biker,Mountain biker
D7,-1890238.6968119761,644822.9866309385,2018-07-22,11:09:00,92,2018,Mountain biker,Mountain biker
D5,-1887547.8106984356,650107.401196594,2018-07-22,11:24:00,31,2018,Mountain biker,Mountain biker
B6,-1894767.1948375348,649227.4085230702,2018-07-22,12:30:00,92,2018,Mountain biker,Mountain biker
F8,-1888851.6045534015,638355.2956252526,2018-07-22,15:02:00,92,2018,Mountain biker,Mountain biker
F8,-1888851.6045534015,638355.2956252526,2018-07-22,15:17:00,92,2018,Mountain biker,Mountain biker
F8,-1888851.6045534015,638355.2956252526,2018-07-22,13:48:00,92,2018,Mountain biker,Mountain biker
D7,-1890238.6968119761,644822.9866309385,2018-07-22,11:52:00,92,2018,Mountain biker,Mountain biker
C6,-1892782.5116461962,646476.883880767,2018-07-22,11:08:00,92,2018,Mountain biker,Mountain biker
C6,-1892782.5116461962,646476.883880767,2018-07-22,10:31:00,92,2018,Mountain biker,Mountain biker
H10,-1886142.3693832452,631694.058865531,2018-07-22,14:37:00,92,2018,Mountain biker,Mountain biker
E5,-1886794.1734152203,645844.4901917832,2018-07-22,18:13:00,92,2018,Mountain biker,Mountain biker
K8,-1877709.628798668,632099.9749511277,2018-07-22,15:34:00,92,2018,Mountain biker,Mountain biker
H10,-1886142.3693832452,631694.058865531,2018-07-22,16:27:00,92,2018,Mountain biker,Mountain biker
E7,-1888580.1642702243,641555.7355434144,2018-07-22,14:20:00,92,2018,Mountain biker,Mountain biker
F8,-1888851.6045534015,638355.2956252526,2018-07-22,13:38:00,92,2018,Mountain biker,Mountain biker
H10,-1886142.3693832452,631694.058865531,2018-07-22,15:48:00,92,2018,Mountain biker,Mountain biker
D7,-1890238.6968119761,644822.9866309385,2018-07-22,12:39:00,92,2018,Mountain biker,Mountain biker
F8,-1888851.6045534015,638355.2956252526,2018-07-22,13:22:00,92,2018,Mountain biker,Mountain biker
F8,-1888851.6045534015,638355.2956252526,2018-07-22,15:59:00,92,2018,Mountain biker,Mountain biker
I6,-1879235.8873243588,639314.0899803583,2018-07-22,11:40:00,92,2018,Mountain biker,Mountain biker
G9,-1888376.2820611706,633876.6078679156,2018-07-22,14:33:00,77,2018,Mountain biker,Mountain biker
G9,-1888376.2820611706,633876.6078679156,2018-07-22,14:16:00,77,2018,Mountain biker,Mountain biker
K8,-1877709.628798668,632099.9749511277,2018-07-22,17:39:00,92,2018,Mountain biker,Mountain biker
D7,-1890238.6968119761,644822.9866309385,2018-07-22,11:03:00,92,2018,Mountain biker,Mountain biker
C6,-1892782.5116461962,646476.883880767,2018-07-22,14:12:00,92,2018,Mountain biker,Mountain biker
H10,-1886142.3693832452,631694.058865531,2018-07-22,15:49:00,92,2018,Mountain biker,Mountain biker
C6,-1892782.5116461962,646476.883880767,2018-07-22,13:28:00,92,2018,Mountain biker,Mountain biker
G9,-1888376.2820611706,633876.6078679156,2018-07-22,14:19:00,77,2018,Mountain biker,Mountain biker
F8,-1888851.6045534015,638355.2956252526,2018-07-22,11:01:00,92,2018,Mountain biker,Mountain biker
G9,-1888376.2820611706,633876.6078679156,2018-07-22,09:51:00,77,2018,Mountain biker,Mountain biker
D7,-1890238.6968119761,644822.9866309385,2018-07-22,11:02:00,92,2018,Mountain biker,Mountain biker
E7,-1888580.1642702243,641555.7355434144,2018-07-22,16:26:00,92,2018,Mountain biker,Mountain biker
I8,-1882255.4160003357,633528.8728825387,2018-07-22,15:30:00,92,2018,Mountain biker,Mountain biker
D7,-1890238.6968119761,644822.9866309385,2018-07-22,14:45:00,92,2018,Mountain biker,Mountain biker
C6,-1892782.5116461962,646476.883880767,2018-07-22,10:32:00,92,2018,Mountain biker,Mountain biker
F8,-1888851.6045534015,638355.2956252526,2018-07-22,15:16:00,92,2018,Mountain biker,Mountain biker
G9,-1888376.2820611706,633876.6078679156,2018-07-22,14:07:00,77,2018,Mountain biker,Mountain biker
F8,-1888851.6045534015,638355.2956252526,2018-07-22,13:41:00,92,2018,Mountain biker,Mountain biker
H10,-1886142.3693832452,631694.058865531,2018-07-22,14:33:00,92,2018,Mountain biker,Mountain biker
C6,-1892782.5116461962,646476.883880767,2018-07-22,10:35:00,92,2018,Mountain biker,Mountain biker
F8,-1888851.6045534015,638355.2956252526,2018-07-22,10:41:00,92,2018,Mountain biker,Mountain biker
C6,-1892782.5116461962,646476.883880767,2018-07-22,13:29:00,92,2018,Mountain biker,Mountain biker
I8,-1882255.4160003357,633528.8728825387,2018-07-22,15:06:00,92,2018,Mountain biker,Mountain biker
G9,-1888376.2820611706,633876.6078679156,2018-07-22,15:32:00,77,2018,Mountain biker,Mountain biker
C6,-1892782.5116461962,646476.883880767,2018-07-22,11:07:00,92,2018,Mountain biker,Mountain biker
F6,-1885529.9926724087,645388.7828229454,2018-07-22,10:18:00,92,2018,Mountain biker,Mountain biker
G9,-1888376.2820611706,633876.6078679156,2018-07-22,10:01:00,77,2018,Mountain biker,Mountain biker
C6,-1892782.5116461962,646476.883880767,2018-07-22,12:05:00,92,2018,Mountain biker,Mountain biker
I8,-1882255.4160003357,633528.8728825387,2018-07-22,16:53:00,92,2018,Mountain biker,Mountain biker
F8,-1888851.6045534015,638355.2956252526,2018-07-22,13:40:00,92,2018,Mountain biker,Mountain biker
G9,-1888376.2820611706,633876.6078679156,2018-07-22,16:33:00,77,2018,Mountain biker,Mountain biker
F8,-1888851.6045534015,638355.2956252526,2018-07-22,13:31:00,92,2018,Mountain biker,Mountain biker
E7,-1888580.1642702243,641555.7355434144,2018-07-22,14:22:00,92,2018,Mountain biker,Mountain biker
F7,-1886173.3287685988,642418.3807471065,2018-07-22,11:56:00,92,2018,Mountain biker,Mountain biker
K7,-1875739.423447698,634429.2378008841,2018-07-22,14:51:00,92,2018,Mountain biker,Mountain biker
F8,-1888851.6045534015,638355.2956252526,2018-07-22,10:46:00,92,2018,Mountain biker,Mountain biker
G9,-1888376.2820611706,633876.6078679156,2018-07-22,13:45:00,77,2018,Mountain biker,Mountain biker
G9,-1888376.2820611706,633876.6078679156,2018-07-22,15:34:00,77,2018,Mountain biker,Mountain biker
G9,-1888376.2820611706,633876.6078679156,2018-07-22,14:18:00,77,2018,Mountain biker,Mountain biker
H10,-1886142.3693832452,631694.058865531,2018-07-22,14:50:00,92,2018,Mountain biker,Mountain biker
F8,-1888851.6045534015,638355.2956252526,2018-07-22,16:00:00,92,2018,Mountain biker,Mountain biker
C6,-1892782.5116461962,646476.883880767,2018-07-22,14:11:00,92,2018,Mountain biker,Mountain biker
K6,-1874026.4865417993,636563.6014167812,2018-07-22,10:22:00,92,2018,Mountain biker,Mountain biker
K6,-1874026.4865417993,636563.6014167812,2018-07-22,14:34:00,92,2018,Mountain biker,Mountain biker
E4,-1885393.6157591105,648636.1642388859,2018-07-22,11:04:00,92,2018,Mountain biker,Mountain biker
B6,-1894767.1948375348,649227.4085230702,2018-07-22,10:59:00,92,2018,Mountain biker,Mountain biker
C6,-1892782.5116461962,646476.883880767,2018-07-22,18:27:00,92,2018,Mountain biker,Mountain biker
C6,-1892782.5116461962,646476.883880767,2018-07-22,10:34:00,92,2018,Mountain biker,Mountain biker
F8,-1888851.6045534015,638355.2956252526,2018-07-22,13:27:00,92,2018,Mountain biker,Mountain biker
K6,-1874026.4865417993,636563.6014167812,2018-07-22,14:32:00,92,2018,Mountain biker,Mountain biker
K7,-1875739.423447698,634429.2378008841,2018-07-22,13:50:00,92,2018,Mountain biker,Mountain biker
K6,-1874026.4865417993,636563.6014167812,2018-07-22,15:25:00,92,2018,Mountain biker,Mountain biker
I6,-1879235.8873243588,639314.0899803583,2018-07-22,10:15:00,92,2018,Mountain biker,Mountain biker
G9,-1888376.2820611706,633876.6078679156,2018-07-22,15:33:00,77,2018,Mountain biker,Mountain biker
K6,-1874026.4865417993,636563.6014167812,2018-07-22,10:20:00,92,2018,Mountain biker,Mountain biker
H10,-1886142.3693832452,631694.058865531,2018-07-22,14:51:00,92,2018,Mountain biker,Mountain biker
H10,-1886142.3693832452,631694.058865531,2018-07-22,14:36:00,92,2018,Mountain biker,Mountain biker
I8,-1882255.4160003357,633528.8728825387,2018-07-22,15:07:00,92,2018,Mountain biker,Mountain biker
G9,-1888376.2820611706,633876.6078679156,2018-07-22,15:35:00,77,2018,Mountain biker,Mountain biker
I8,-1882255.4160003357,633528.8728825387,2018-07-22,16:54:00,92,2018,Mountain biker,Mountain biker
K7,-1875739.423447698,634429.2378008841,2018-07-22,14:52:00,92,2018,Mountain biker,Mountain biker
G9,-1888376.2820611706,633876.6078679156,2018-07-22,14:08:00,77,2018,Mountain biker,Mountain biker
G9,-1888376.2820611706,633876.6078679156,2018-07-22,14:15:00,77,2018,Mountain biker,Mountain biker
I10,-1884265.0367646962,629143.7133626777,2018-07-22,14:24:00,92,2018,Motor bike,Motor bike
I10,-1884265.0367646962,629143.7133626777,2018-07-22,14:06:00,92,2018,Motor bike,Motor bike
F9,-1889399.5552974949,636635.0375103795,2018-07-22,14:54:00,85,2018,Motor bike,Motor bike
D6,-1888940.9812114846,646096.855460413,2018-07-22,10:00:00,92,2018,Lynx canadensis,Lynx canadensis
G3,-1879874.6094407914,648965.6000886054,2018-07-22,21:06:00,92,2018,Lynx canadensis,Lynx canadensis
E7,-1888580.1642702243,641555.7355434144,2018-07-22,20:24:00,92,2018,Lynx canadensis,Lynx canadensis
F6,-1885529.9926724087,645388.7828229454,2018-07-22,19:33:00,92,2018,Equus caballus,Equus caballus
D5,-1887547.8106984356,650107.401196594,2018-07-22,13:18:00,31,2018,Equus caballus,Equus caballus
D7,-1890238.6968119761,644822.9866309385,2018-07-22,13:53:00,92,2018,Equus caballus,Equus caballus
D5,-1887547.8106984356,650107.401196594,2018-07-22,13:17:00,31,2018,Equus caballus,Equus caballus
B6,-1894767.1948375348,649227.4085230702,2018-07-22,11:43:00,92,2018,Equus caballus,Equus caballus
F6,-1885529.9926724087,645388.7828229454,2018-07-22,19:25:00,92,2018,Equus caballus,Equus caballus
E4,-1885393.6157591105,648636.1642388859,2018-07-22,12:20:00,92,2018,Equus caballus,Equus caballus
E4,-1885393.6157591105,648636.1642388859,2018-07-22,12:21:00,92,2018,Equus caballus,Equus caballus
C6,-1892782.5116461962,646476.883880767,2018-07-22,12:58:00,92,2018,Equus caballus,Equus caballus
F6,-1885529.9926724087,645388.7828229454,2018-07-22,10:12:00,92,2018,Equus caballus,Equus caballus
D7,-1890238.6968119761,644822.9866309385,2018-07-22,13:54:00,92,2018,Equus caballus,Equus caballus
J10a,-1881829.2802269938,630414.974768461,2018-07-22,21:04:00,92,2018,Equus caballus,Equus caballus
J10a,-1881829.2802269938,630414.974768461,2018-07-22,21:05:00,92,2018,Equus caballus,Equus caballus
K8,-1877709.628798668,632099.9749511277,2018-07-22,15:14:00,92,2018,Hiker hiker,Hiker hiker
G9,-1888376.2820611706,633876.6078679156,2018-07-22,17:52:00,77,2018,Hiker hiker,Hiker hiker
F8,-1888851.6045534015,638355.2956252526,2018-07-22,19:30:00,92,2018,Hiker hiker,Hiker hiker
K8,-1877709.628798668,632099.9749511277,2018-07-22,11:47:00,92,2018,Hiker hiker,Hiker hiker
H10,-1886142.3693832452,631694.058865531,2018-07-22,16:10:00,92,2018,Hiker hiker,Hiker hiker
K9,-1878172.7829805887,629671.5582863988,2018-07-22,15:44:00,92,2018,Ursus arctos,Ursus arctos
K9,-1878172.7829805887,629671.5582863988,2018-07-22,06:19:00,92,2018,Canis latrans,Canis spp
H8,-1883304.9006349796,636786.9784762862,2018-07-22,07:29:00,92,2018,Tamias amoenus,Tamias amoenus
H8,-1883304.9006349796,636786.9784762862,2018-07-22,07:14:00,92,2018,Tamias amoenus,Tamias amoenus
G6,-1884460.7982157522,642059.625344387,2018-07-22,19:42:00,92,2018,Tamias amoenus,Tamias amoenus
G6,-1884460.7982157522,642059.625344387,2018-07-22,08:25:00,92,2018,Tamias amoenus,Tamias amoenus
F9,-1889399.5552974949,636635.0375103795,2018-07-22,15:34:00,85,2018,Car truck,Car truck
K9,-1878172.7829805887,629671.5582863988,2018-07-22,10:03:00,92,2018,Car truck,Car truck
F9,-1889399.5552974949,636635.0375103795,2018-07-22,13:06:00,85,2018,Car truck,Car truck
K6,-1874026.4865417993,636563.6014167812,2018-07-22,15:29:00,92,2018,Car truck,Car truck
C9,-1896888.6567229314,639093.6407205765,2018-07-22,13:48:00,92,2018,Car truck,Car truck
K6,-1874026.4865417993,636563.6014167812,2018-07-22,09:27:00,92,2018,Car truck,Car truck
K6,-1874026.4865417993,636563.6014167812,2018-07-22,14:47:00,92,2018,Car truck,Car truck
C9,-1896888.6567229314,639093.6407205765,2018-07-22,14:59:00,92,2018,Car truck,Car truck
K6,-1874026.4865417993,636563.6014167812,2018-07-22,08:23:00,92,2018,Car truck,Car truck
J10,-1881759.1968228663,628882.6741286333,2018-07-22,17:38:00,92,2018,Ursus americanus,Ursus americanus
F8,-1888851.6045534015,638355.2956252526,2018-07-22,23:48:00,92,2018,Bat species,Bat species
F9,-1889399.5552974949,636635.0375103795,2018-07-23,21:10:00,85,2018,Canis lupus,Canis spp
I3,-1875013.9597088022,647529.4259054845,2018-07-23,23:13:00,92,2018,Canis lupus,Canis spp
F9,-1889399.5552974949,636635.0375103795,2018-07-23,21:11:00,85,2018,Canis lupus,Canis spp
C6,-1892782.5116461962,646476.883880767,2018-07-23,00:00:00,92,2018,Lepus americanus,Lepus americanus
H3,-1875835.4230567308,650568.5849006097,2018-07-23,06:51:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
H4,-1878684.7267273453,647702.3284338174,2018-07-23,21:39:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
H4,-1878684.7267273453,647702.3284338174,2018-07-23,21:29:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
E6,-1888275.3463901759,644761.3461130343,2018-07-23,06:16:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
J4,-1873782.8306169081,645136.7257825921,2018-07-23,19:34:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
H4,-1878684.7267273453,647702.3284338174,2018-07-23,20:39:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
H4,-1878684.7267273453,647702.3284338174,2018-07-23,21:28:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
C9,-1896888.6567229314,639093.6407205765,2018-07-23,09:10:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
